DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 16:15:00,4136001,iq8k7ZNt4Mwm3w0,36.599552466666665,41.94711026666667,0.3271433133333333
2020-05-15 16:30:00,4136001,iq8k7ZNt4Mwm3w0,36.257382233333338,40.564846766666662,0.29187836999999994
2020-05-15 16:45:00,4136001,iq8k7ZNt4Mwm3w0,36.287952965517242,40.679581068965533,0.30025401586206896
2020-05-15 17:00:00,4136001,iq8k7ZNt4Mwm3w0,36.002836966666663,39.219846633333333,0.203801124
2020-05-15 17:15:00,4136001,iq8k7ZNt4Mwm3w0,35.6273375862069,37.1342668275862,0.13399855762068968
2020-05-15 17:30:00,4136001,iq8k7ZNt4Mwm3w0,35.209574499999988,35.678952999999993,0.0668117974
2020-05-15 17:45:00,4136001,iq8k7ZNt4Mwm3w0,34.731651551724148,34.005620655172415,0.028155148965517237
2020-05-15 18:00:00,4136001,iq8k7ZNt4Mwm3w0,34.367761666666667,33.148010066666664,0.017895229583333335
2020-05-15 18:15:00,4136001,iq8k7ZNt4Mwm3w0,33.985283999999993,32.473626551724138,0.010471804437931035
2020-05-15 18:30:00,4136001,iq8k7ZNt4Mwm3w0,33.545849633333326,31.703619466666666,0.0026849175524666659
2020-05-15 18:45:00,4136001,iq8k7ZNt4Mwm3w0,33.093574172413781,31.061414,0
2020-05-15 19:00:00,4136001,iq8k7ZNt4Mwm3w0,32.579988666666672,30.368819166666665,0
2020-05-15 19:15:00,4136001,iq8k7ZNt4Mwm3w0,32.106470551724136,29.570269413793103,0
2020-05-15 19:30:00,4136001,iq8k7ZNt4Mwm3w0,31.78520906666667,29.3748617,0
2020-05-15 19:45:00,4136001,iq8k7ZNt4Mwm3w0,31.505344758620691,28.926431620689659,0
2020-05-15 20:00:00,4136001,iq8k7ZNt4Mwm3w0,31.4473155,28.390590366666661,0
2020-05-15 20:15:00,4136001,iq8k7ZNt4Mwm3w0,30.79767863333333,27.451146333333334,0
2020-05-15 20:30:00,4136001,iq8k7ZNt4Mwm3w0,30.550728793103449,27.475042827586211,0
2020-05-15 20:45:00,4136001,iq8k7ZNt4Mwm3w0,31.047410586206894,29.370689551724137,0.00012042621758620692
2020-05-15 21:00:00,4136001,iq8k7ZNt4Mwm3w0,30.0076782,29.1692108,0
2020-05-15 21:15:00,4136001,iq8k7ZNt4Mwm3w0,28.979583733333332,28.141885233333333,0
2020-05-15 21:30:00,4136001,iq8k7ZNt4Mwm3w0,28.4271094137931,27.413927793103444,0
2020-05-15 21:45:00,4136001,iq8k7ZNt4Mwm3w0,28.300552466666662,27.030425100000002,0
2020-05-15 22:00:00,4136001,iq8k7ZNt4Mwm3w0,28.32985817241379,26.92777213793104,0
2020-05-15 22:15:00,4136001,iq8k7ZNt4Mwm3w0,28.324165,26.876662333333332,0
2020-05-15 22:30:00,4136001,iq8k7ZNt4Mwm3w0,28.228881733333335,26.848583,0
2020-05-15 22:45:00,4136001,iq8k7ZNt4Mwm3w0,28.145526758620687,26.789834896551721,0
2020-05-15 23:00:00,4136001,iq8k7ZNt4Mwm3w0,27.709494464285712,26.52979492857143,0
2020-05-15 23:30:00,4136001,iq8k7ZNt4Mwm3w0,26.95176844444444,25.081197222222226,0
2020-05-15 23:45:00,4136001,iq8k7ZNt4Mwm3w0,26.755831896551726,24.814483758620689,0
2020-05-16 00:00:00,4136001,iq8k7ZNt4Mwm3w0,26.527806466666672,24.43326406666667,0
2020-05-16 00:15:00,4136001,iq8k7ZNt4Mwm3w0,26.687312620689656,24.529142068965516,0
2020-05-16 00:30:00,4136001,iq8k7ZNt4Mwm3w0,26.633027833333333,24.688451233333332,0
2020-05-16 00:45:00,4136001,iq8k7ZNt4Mwm3w0,26.676575733333333,24.880440366666669,0
2020-05-16 01:00:00,4136001,iq8k7ZNt4Mwm3w0,26.440455931034482,24.55380875862069,0
2020-05-16 01:15:00,4136001,iq8k7ZNt4Mwm3w0,26.193042000000002,24.117222133333332,0
2020-05-16 01:30:00,4136001,iq8k7ZNt4Mwm3w0,26.003380103448269,23.934892206896553,0
2020-05-16 01:45:00,4136001,iq8k7ZNt4Mwm3w0,25.954582733333329,23.974197333333336,0
2020-05-16 02:00:00,4136001,iq8k7ZNt4Mwm3w0,25.732708103448271,23.781227931034483,0
2020-05-16 02:15:00,4136001,iq8k7ZNt4Mwm3w0,25.415572900000004,23.332380266666668,0
2020-05-16 02:30:00,4136001,iq8k7ZNt4Mwm3w0,25.192772241379309,22.960865034482758,0
2020-05-16 02:45:00,4136001,iq8k7ZNt4Mwm3w0,24.890646333333336,22.694644266666664,0
2020-05-16 03:00:00,4136001,iq8k7ZNt4Mwm3w0,24.738907866666668,22.363634266666669,0
2020-05-16 03:15:00,4136001,iq8k7ZNt4Mwm3w0,24.387892137931033,22.108074344827585,0
2020-05-16 03:30:00,4136001,iq8k7ZNt4Mwm3w0,24.3363027,21.942061600000002,0
2020-05-16 03:45:00,4136001,iq8k7ZNt4Mwm3w0,24.443725379310344,21.881461620689652,0
2020-05-16 04:00:00,4136001,iq8k7ZNt4Mwm3w0,24.145103033333328,21.844980999999994,0
2020-05-16 04:15:00,4136001,iq8k7ZNt4Mwm3w0,23.826843103448272,21.786381275862073,0
2020-05-16 04:30:00,4136001,iq8k7ZNt4Mwm3w0,23.926709899999995,21.9009552,0
2020-05-16 04:45:00,4136001,iq8k7ZNt4Mwm3w0,23.850604333333333,21.746985866666666,0
2020-05-16 05:00:00,4136001,iq8k7ZNt4Mwm3w0,23.555944965517245,21.469423448275862,0
2020-05-16 05:15:00,4136001,iq8k7ZNt4Mwm3w0,23.608172666666665,21.290091866666668,0
2020-05-16 05:30:00,4136001,iq8k7ZNt4Mwm3w0,23.658127551724139,21.139804310344829,0
2020-05-16 05:45:00,4136001,iq8k7ZNt4Mwm3w0,23.7527953,21.5181203,0.001471635056
2020-05-16 06:00:00,4136001,iq8k7ZNt4Mwm3w0,24.044604566666663,22.218802999999998,0.013038686723333333
2020-05-16 06:15:00,4136001,iq8k7ZNt4Mwm3w0,23.967375551724139,22.682919206896553,0.0351802419310345
2020-05-16 06:30:00,4136001,iq8k7ZNt4Mwm3w0,24.587146,23.915494766666665,0.060925588166666662
2020-05-16 06:45:00,4136001,iq8k7ZNt4Mwm3w0,25.354185862068967,25.459055931034484,0.087556914862068957
2020-05-16 07:00:00,4136001,iq8k7ZNt4Mwm3w0,25.97149146666667,27.4219574,0.1271157612
2020-05-16 07:15:00,4136001,iq8k7ZNt4Mwm3w0,26.566503000000004,28.132564206896557,0.19778686862068964
2020-05-16 07:30:00,4136001,iq8k7ZNt4Mwm3w0,27.209009833333326,28.955779966666665,0.31516370900000013
2020-05-16 07:45:00,4136001,iq8k7ZNt4Mwm3w0,27.765504866666664,34.279351099999992,0.30588526466666671
2020-05-16 08:00:00,4136001,iq8k7ZNt4Mwm3w0,28.175339344827588,37.614650241379316,0.44046019896551719
2020-05-16 08:15:00,4136001,iq8k7ZNt4Mwm3w0,29.113189699999996,42.300315966666666,0.48995915666666667
2020-05-16 08:30:00,4136001,iq8k7ZNt4Mwm3w0,29.589240689655174,45.436127724137933,0.54996896827586217
2020-05-16 08:45:00,4136001,iq8k7ZNt4Mwm3w0,30.2332306,47.4030934,0.57896093166666662
2020-05-16 09:00:00,4136001,iq8k7ZNt4Mwm3w0,30.441318862068968,48.825894999999996,0.65650324620689671
2020-05-16 09:15:00,4136001,iq8k7ZNt4Mwm3w0,31.131299866666666,51.067704066666657,0.70557037299999992
2020-05-16 09:30:00,4136001,iq8k7ZNt4Mwm3w0,31.737163266666666,54.30058103333333,0.75266091966666682
2020-05-16 09:45:00,4136001,iq8k7ZNt4Mwm3w0,32.115260586206887,56.264713862068966,0.79083599689655149
2020-05-16 10:00:00,4136001,iq8k7ZNt4Mwm3w0,32.422922733333337,56.885681000000005,0.82105486300000008
2020-05-16 10:15:00,4136001,iq8k7ZNt4Mwm3w0,32.974314482758615,58.694732793103455,0.850826361724138
2020-05-16 10:30:00,4136001,iq8k7ZNt4Mwm3w0,33.751721266666657,59.498480466666656,0.89443786633333344
2020-05-16 10:45:00,4136001,iq8k7ZNt4Mwm3w0,33.873419379310342,59.907871551724142,0.88423935551724131
2020-05-16 11:00:00,4136001,iq8k7ZNt4Mwm3w0,34.151093499999995,61.634741466666675,0.91985676333333333
2020-05-16 11:15:00,4136001,iq8k7ZNt4Mwm3w0,34.838311733333335,62.845888866666655,0.930322056
2020-05-16 11:30:00,4136001,iq8k7ZNt4Mwm3w0,34.8309061724138,63.092098931034485,0.9810386655172415
2020-05-16 11:45:00,4136001,iq8k7ZNt4Mwm3w0,35.478209333333318,63.827183966666666,0.98961924033333315
2020-05-16 12:00:00,4136001,iq8k7ZNt4Mwm3w0,36.231302137931024,66.0162788275862,0.97979434034482749
2020-05-16 12:15:00,4136001,iq8k7ZNt4Mwm3w0,36.358955866666662,62.1692596,0.60373950066666648
2020-05-16 12:30:00,4136001,iq8k7ZNt4Mwm3w0,35.734886733333333,55.994143566666672,0.731962184
2020-05-16 12:45:00,4136001,iq8k7ZNt4Mwm3w0,35.674102896551723,53.973513931034482,0.48704871206896549
2020-05-16 13:00:00,4136001,iq8k7ZNt4Mwm3w0,35.519780666666662,53.708544933333329,0.70216736
2020-05-16 13:15:00,4136001,iq8k7ZNt4Mwm3w0,35.95901182758621,54.680547241379308,0.68259790275862053
2020-05-16 13:30:00,4136001,iq8k7ZNt4Mwm3w0,36.162999766666665,57.335858000000009,0.84143549633333337
2020-05-16 13:45:00,4136001,iq8k7ZNt4Mwm3w0,35.903057700000005,52.909612033333325,0.44808493899999996
2020-05-16 14:00:00,4136001,iq8k7ZNt4Mwm3w0,35.1703901724138,48.407383448275866,0.63417180758620706
2020-05-16 14:15:00,4136001,iq8k7ZNt4Mwm3w0,35.070132666666659,47.876807566666677,0.71382142200000009
2020-05-16 14:30:00,4136001,iq8k7ZNt4Mwm3w0,35.359500413793107,51.457658448275872,0.79753439862068964
2020-05-16 14:45:00,4136001,iq8k7ZNt4Mwm3w0,35.03316013333334,47.3765094,0.46407911100000004
2020-05-16 15:00:00,4136001,iq8k7ZNt4Mwm3w0,34.605278500000004,44.744815966666664,0.443339748
2020-05-16 15:15:00,4136001,iq8k7ZNt4Mwm3w0,34.166512275862075,40.970847448275855,0.304116098275862
2020-05-16 15:30:00,4136001,iq8k7ZNt4Mwm3w0,34.537254899999994,42.3535389,0.39341200833333334
2020-05-16 15:45:00,4136001,iq8k7ZNt4Mwm3w0,34.335493551724127,41.218593068965518,0.31168041482758618
2020-05-16 16:00:00,4136001,iq8k7ZNt4Mwm3w0,34.159946566666662,39.690612866666662,0.22228577400000005
2020-05-16 16:15:00,4136001,iq8k7ZNt4Mwm3w0,33.8724427586207,38.416914103448285,0.21924623758620693
2020-05-16 16:30:00,4136001,iq8k7ZNt4Mwm3w0,33.260399433333326,37.332077200000008,0.11678789733333333
2020-05-16 16:45:00,4136001,iq8k7ZNt4Mwm3w0,31.583788233333337,33.569139599999993,0.066965504366666651
2020-05-16 17:00:00,4136001,iq8k7ZNt4Mwm3w0,31.561791862068961,33.810719551724141,0.089076291620689668
2020-05-16 17:15:00,4136001,iq8k7ZNt4Mwm3w0,31.8386771,32.7122988,0.030799943183333331
2020-05-16 17:30:00,4136001,iq8k7ZNt4Mwm3w0,31.22422073333334,29.016643266666662,0.0055210760799999994
2020-05-16 17:45:00,4136001,iq8k7ZNt4Mwm3w0,30.526303172413794,27.029708379310339,0.0027049280665517243
2020-05-16 18:00:00,4136001,iq8k7ZNt4Mwm3w0,29.609058499999996,26.478030399999998,0
2020-05-16 18:15:00,4136001,iq8k7ZNt4Mwm3w0,29.016219655172417,26.250010724137926,0.00042744677137931036
2020-05-16 18:30:00,4136001,iq8k7ZNt4Mwm3w0,29.191568099999998,26.274048066666673,0.0011526068120000003
2020-05-16 18:45:00,4136001,iq8k7ZNt4Mwm3w0,29.557291533333331,25.794328700000005,0.00066649074766666669
2020-05-16 19:00:00,4136001,iq8k7ZNt4Mwm3w0,30.232590344827582,27.727659999999993,0.0014265874813793103
2020-05-16 19:15:00,4136001,iq8k7ZNt4Mwm3w0,29.965409300000005,29.119404199999998,8.6989195133333337e-05
2020-05-16 19:30:00,4136001,iq8k7ZNt4Mwm3w0,29.823854724137934,28.760354965517237,0
2020-05-16 19:45:00,4136001,iq8k7ZNt4Mwm3w0,29.420118100000003,28.404772933333334,0
2020-05-16 20:00:00,4136001,iq8k7ZNt4Mwm3w0,28.763137344827587,27.835330310344833,0
2020-05-16 20:15:00,4136001,iq8k7ZNt4Mwm3w0,28.205944733333336,27.102158700000004,0
2020-05-16 20:30:00,4136001,iq8k7ZNt4Mwm3w0,28.205386266666668,26.741445866666673,0
2020-05-16 20:45:00,4136001,iq8k7ZNt4Mwm3w0,28.360543206896551,26.710662758620689,0
2020-05-16 21:00:00,4136001,iq8k7ZNt4Mwm3w0,28.5787841,26.904219599999998,0
2020-05-16 21:15:00,4136001,iq8k7ZNt4Mwm3w0,28.610485172413789,27.115082793103443,0
2020-05-16 21:30:00,4136001,iq8k7ZNt4Mwm3w0,28.407591899999996,26.798993800000005,0
2020-05-16 21:45:00,4136001,iq8k7ZNt4Mwm3w0,28.27099406666666,26.638355366666666,0
2020-05-16 22:00:00,4136001,iq8k7ZNt4Mwm3w0,28.258463862068968,26.72932162068966,0
2020-05-16 22:15:00,4136001,iq8k7ZNt4Mwm3w0,28.136055633333331,26.825914566666668,0
2020-05-16 22:30:00,4136001,iq8k7ZNt4Mwm3w0,28.313420965517242,27.722994137931028,0
2020-05-16 22:45:00,4136001,iq8k7ZNt4Mwm3w0,28.208466666666663,27.788521233333338,0
2020-05-16 23:00:00,4136001,iq8k7ZNt4Mwm3w0,27.528521310344829,27.18614355172414,0
2020-05-16 23:15:00,4136001,iq8k7ZNt4Mwm3w0,27.132864233333329,26.697984833333336,0
2020-05-16 23:30:00,4136001,iq8k7ZNt4Mwm3w0,26.873041733333334,26.268268933333335,0
2020-05-16 23:45:00,4136001,iq8k7ZNt4Mwm3w0,26.525786206896548,25.573910379310341,0
2020-05-17 00:00:00,4136001,iq8k7ZNt4Mwm3w0,26.290046066666665,25.420961466666665,0
2020-05-17 00:15:00,4136001,iq8k7ZNt4Mwm3w0,26.148865724137931,25.074880586206895,0
2020-05-17 00:30:00,4136001,iq8k7ZNt4Mwm3w0,25.883551133333334,24.7258465,0
2020-05-17 00:45:00,4136001,iq8k7ZNt4Mwm3w0,25.906167800000006,24.595490533333336,0
2020-05-17 01:00:00,4136001,iq8k7ZNt4Mwm3w0,25.762797379310346,24.348200310344829,0
2020-05-17 01:15:00,4136001,iq8k7ZNt4Mwm3w0,25.516406200000002,23.868965633333335,0
2020-05-17 01:30:00,4136001,iq8k7ZNt4Mwm3w0,25.367535399999998,23.30727846666667,0
2020-05-17 01:45:00,4136001,iq8k7ZNt4Mwm3w0,24.830521599999994,22.689634266666669,0
2020-05-17 02:00:00,4136001,iq8k7ZNt4Mwm3w0,24.73006183333333,22.411698466666671,0
2020-05-17 02:15:00,4136001,iq8k7ZNt4Mwm3w0,24.467926172413787,22.172177068965514,0
2020-05-17 02:30:00,4136001,iq8k7ZNt4Mwm3w0,24.254664199999997,21.830827966666668,0
2020-05-17 02:45:00,4136001,iq8k7ZNt4Mwm3w0,24.288478482758624,22.096859793103452,0
2020-05-17 03:00:00,4136001,iq8k7ZNt4Mwm3w0,24.1800069,22.02151296666667,0
2020-05-17 03:15:00,4136001,iq8k7ZNt4Mwm3w0,23.952259266666669,21.7182801,0
2020-05-17 03:30:00,4136001,iq8k7ZNt4Mwm3w0,24.118318793103448,22.020066999999997,0
2020-05-17 03:45:00,4136001,iq8k7ZNt4Mwm3w0,24.318871133333328,22.570317666666664,0
2020-05-17 04:00:00,4136001,iq8k7ZNt4Mwm3w0,24.366301620689654,22.70163386206896,0
2020-05-17 04:15:00,4136001,iq8k7ZNt4Mwm3w0,24.637875333333326,23.122368433333335,4.4788243433333325e-05
2020-05-17 04:30:00,4136001,iq8k7ZNt4Mwm3w0,24.727733655172411,23.30426886206897,0
2020-05-17 04:45:00,4136001,iq8k7ZNt4Mwm3w0,24.89812,23.517964733333333,0
2020-05-17 05:00:00,4136001,iq8k7ZNt4Mwm3w0,24.736520689655173,23.295683827586206,0
2020-05-17 05:15:00,4136001,iq8k7ZNt4Mwm3w0,24.856989433333332,23.203091533333332,0
2020-05-17 05:30:00,4136001,iq8k7ZNt4Mwm3w0,24.6831023,23.135338366666666,0
2020-05-17 05:45:00,4136001,iq8k7ZNt4Mwm3w0,24.473037241379306,22.776863793103455,9.3987055379310329e-05
2020-05-17 06:00:00,4136001,iq8k7ZNt4Mwm3w0,24.319194931034485,23.056784827586203,0.0055399393779310352
2020-05-17 06:15:00,4136001,iq8k7ZNt4Mwm3w0,25.056464566666669,24.00412286666667,0.018370466033333335
2020-05-17 06:30:00,4136001,iq8k7ZNt4Mwm3w0,25.291162066666672,24.822537133333334,0.026291506733333338
2020-05-17 06:45:00,4136001,iq8k7ZNt4Mwm3w0,25.523688896551722,25.355253000000005,0.031180783551724149
2020-05-17 07:00:00,4136001,iq8k7ZNt4Mwm3w0,25.723395833333328,25.946431433333331,0.047666922
2020-05-17 07:15:00,4136001,iq8k7ZNt4Mwm3w0,26.135726448275864,27.001655241379311,0.0694368633448276
2020-05-17 07:30:00,4136001,iq8k7ZNt4Mwm3w0,26.6747182,28.918445866666666,0.12705765549999998
2020-05-17 07:45:00,4136001,iq8k7ZNt4Mwm3w0,27.6051717,32.49521086666666,0.23571825199999996
2020-05-17 08:00:00,4136001,iq8k7ZNt4Mwm3w0,28.544006379310346,37.891594034482765,0.43066671413793106
2020-05-17 08:15:00,4136001,iq8k7ZNt4Mwm3w0,29.2123748,43.304463566666676,0.46176349233333336
2020-05-17 08:30:00,4136001,iq8k7ZNt4Mwm3w0,29.689127689655169,44.71320524137932,0.51207600379310336
2020-05-17 08:45:00,4136001,iq8k7ZNt4Mwm3w0,29.988076833333334,45.068606466666665,0.470911494
2020-05-17 09:00:00,4136001,iq8k7ZNt4Mwm3w0,30.047706344827592,44.359752000000007,0.53583746793103459
2020-05-17 09:15:00,4136001,iq8k7ZNt4Mwm3w0,30.705458533333335,48.360558,0.71268643266666654
2020-05-17 09:30:00,4136001,iq8k7ZNt4Mwm3w0,31.6398318,51.3436818,0.69034312999999992
2020-05-17 09:45:00,4136001,iq8k7ZNt4Mwm3w0,31.79815365517241,50.572416310344821,0.71435081551724144
2020-05-17 10:00:00,4136001,iq8k7ZNt4Mwm3w0,32.372193566666674,52.084099333333334,0.67563436966666668
2020-05-17 10:15:00,4136001,iq8k7ZNt4Mwm3w0,32.30568233333333,49.343522166666681,0.57226765866666662
2020-05-17 10:30:00,4136001,iq8k7ZNt4Mwm3w0,32.442084827586207,48.372321931034477,0.6707603986206897
2020-05-17 10:45:00,4136001,iq8k7ZNt4Mwm3w0,32.983186866666671,50.800837966666656,0.74873840333333352
2020-05-17 11:00:00,4136001,iq8k7ZNt4Mwm3w0,33.590008862068963,51.397742103448273,0.744102428275862
2020-05-17 11:15:00,4136001,iq8k7ZNt4Mwm3w0,33.802116533333333,51.108978366666662,0.681933306
2020-05-17 11:30:00,4136001,iq8k7ZNt4Mwm3w0,33.973234793103451,47.9988477586207,0.49810529586206886
2020-05-17 11:45:00,4136001,iq8k7ZNt4Mwm3w0,33.6794626,44.842006433333324,0.45536507866666665
2020-05-17 12:00:00,4136001,iq8k7ZNt4Mwm3w0,33.770686966666666,46.611964833333339,0.52536989833333347
2020-05-17 12:15:00,4136001,iq8k7ZNt4Mwm3w0,34.136448310344825,48.853994310344817,0.57825488137931036
2020-05-17 12:30:00,4136001,iq8k7ZNt4Mwm3w0,34.321722266666676,50.20386160000001,0.61003320466666677
2020-05-17 12:45:00,4136001,iq8k7ZNt4Mwm3w0,34.646782103448267,51.27062162068966,0.71561562206896545
2020-05-17 13:00:00,4136001,iq8k7ZNt4Mwm3w0,35.0309509,53.76064456666667,0.75473848100000007
2020-05-17 13:15:00,4136001,iq8k7ZNt4Mwm3w0,35.524102689655173,56.541869068965511,0.79982854275862081
