userid, openness, agreeableness, emotional_stability, conscientiousness, extraversion, assigned metric, assigned condition, movie_1, predicted_rating_1, movie_2, predicted_rating_2, movie_3, predicted_rating_3, movie_4, predicted_rating_4, movie_5, predicted_rating_5, movie_6, predicted_rating_6, movie_7, predicted_rating_7, movie_8, predicted_rating_8, movie_9, predicted_rating_9, movie_10, predicted_rating_10, movie_11, predicted_rating_11, movie_12, predicted_rating_12, is_personalized, enjoy_watching 
0c6e74d0739fb94e2f3c8e5605497bbd, 6.5, 4.0, 3.5, 3.5, 4.5, popularity, low, 108583, 4.03987625624, 82173, 4.22203573356, 97225, 4.10985233021, 95105, 4.0887290936, 55250, 4.30047861727, 48161, 4.66057302121, 94466, 4.13766343719, 42732, 4.58556046366, 96829, 4.00282708154, 68659, 4.38046629166, 48593, 4.25710944729, 103335, 4.00853182298, 3, 3 
b6a8cb7e55cbf2c1bde7f2b252203272, 5.5, 2.0, 2.5, 6.0, 2.5, diversity, low, 904, 3.97630768956, 908, 3.91145281588, 3801, 3.83681705422, 5008, 3.90822429649, 7116, 3.78956101167, 1219, 3.82838822358, 1212, 3.87898707338, 1284, 3.87050961682, 922, 3.9034039773, 8228, 3.84208582421, 1269, 3.81361141496, 951, 3.9349127579, 4, 4 
7211a6a66a5fc549e2d74dacfbb555b2, 5.5, 4.0, 5.5, 4.5, 4.5, popularity, low, 107978, 4.07225064206, 106452, 4.12004661452, 26674, 4.12657424704, 104350, 4.55099164795, 102792, 4.14387997131, 98017, 4.32706298516, 110501, 4.01614190588, 93988, 4.13109154056, 97673, 4.45018366346, 104069, 4.16814859739, 26158, 4.45383170001, 82143, 4.05352041487, 3, 3 
2d274b0dd0a7fe38bb172aed02270a7c, 6.5, 5.0, 5.5, 5.0, 5.5, popularity, medium, 60069, 4.64461357163, 2019, 4.69604481745, 6016, 4.6042406312, 8368, 4.6228997033, 1203, 4.70830503536, 5618, 4.72753782084, 1035, 4.69763879659, 953, 4.81330028847, 1207, 4.75995949905, 1234, 4.72229298541, 908, 4.71881464306, 904, 4.76387758638, 3, 4 
428db88497a65655feb825365ad29a4a, 7.0, 4.0, 5.0, 5.0, 3.5, all, default, 1198, 5.18850253123, 1136, 5.19569638287, 1196, 5.17117218789, 112552, 5.18012682717, 2019, 5.16297752299, 44555, 5.12356415377, 1221, 5.10151668541, 5618, 5.09591314691, 6016, 5.09753750368, 34405, 5.10190228078, 2324, 5.07191098414, 4973, 5.06761907491, 4, 4 
32babaf7d63853c83739e371efba6929, 5.0, 4.0, 2.0, 2.5, 1.5, all, default, 89759, 5.00181590327, 96606, 5.20283718019, 48738, 4.8235102521, 1175, 4.80721210385, 114028, 5.05033572622, 105593, 4.92324758052, 6350, 4.62098102428, 116138, 4.90296897412, 93040, 4.83878968526, 85774, 4.62733453537, 73881, 4.65445603147, 95654, 4.78608406307, 2, 2 
183a0f30268fa6fda7b3609f8bcf0f44, 6.5, 2.5, 3.5, 5.5, 4.0, serendipity, medium, 1037, 4.03813053375, 1035, 3.70684428076, 4728, 3.90547309591, 4571, 3.71170869964, 5500, 3.90128798362, 3608, 3.80747521488, 1405, 4.03508831336, 69951, 3.86024388328, 64285, 3.79911166059, 1347, 4.05437990013, 2968, 3.74609364297, 82667, 3.78185705375, 2, 4 
eefef5e8659f07c7ca44b300d51559d6, 5.0, 4.0, 5.5, 3.5, 4.5, popularity, medium, 130284, 3.32985832982, 130454, 3.33047485397, 128490, 3.33051027921, 117504, 3.33069688177, 132954, 3.33151838472, 132950, 3.33152268544, 127565, 3.33436052222, 133383, 3.33480704586, 115713, 3.33532266524, 123735, 3.33805293304, 133389, 3.37791492596, 132046, 3.37839421552, 2, 3 
838c3893b7166571c97e796dcaf456d7, 6.0, 4.0, 5.5, 4.0, 3.5, all, default, 2858, 5.03362697721, 4226, 4.99478393587, 1193, 4.96959020042, 48516, 5.0104235235, 60069, 4.96891695075, 1198, 4.93232689748, 2571, 4.92338993889, 2329, 4.9634441355, 68157, 4.95967390351, 1196, 4.91328581521, 79132, 4.90564328862, 4011, 4.96598912341, 4, 2 
79a402185248690bdee40163a140fde4, 5.0, 4.0, 5.0, 4.5, 2.0, serendipity, high, 77658, 3.94250371017, 86377, 3.82299690435, 1250, 3.8119507012, 1230, 3.78279395721, 3089, 3.85951819975, 1212, 3.95900728301, 1207, 3.90998068231, 1260, 3.90856341091, 1252, 3.90299479006, 1234, 3.88495115498, 1204, 3.85488655315, 3435, 3.94854110796, 5, 5 
56e60808b468eb5f0845616fe2714974, 4.5, 5.0, 5.0, 5.0, 3.0, popularity, high, 1233, 4.36253484727, 1201, 4.38562574069, 1252, 4.39592543256, 1148, 4.53565060123, 1230, 4.3132876275, 1225, 4.31662100526, 2329, 4.32784061045, 919, 4.34704814811, 1617, 4.30050114829, 1291, 4.2841433184, 1197, 4.44548281153, 1198, 4.4279617174, 3, 4 
78dca3ab3acdb0ad101245e95332ac68, 6.0, 3.5, 6.0, 4.0, 3.5, popularity, medium, 1273, 4.488252334, 2731, 4.23056989021, 3089, 4.22082260593, 37741, 4.19604355687, 5152, 4.28437542653, 88125, 4.09228804636, 81834, 4.19637069774, 3980, 4.35837069302, 1211, 4.21708044585, 3910, 4.2907787333, 33660, 4.2475635343, 1260, 4.2972911845, 4, 4 
10ee6ea6bfb79401fc78e92deba3d2ff, 5.0, 3.5, 3.5, 5.0, 2.0, popularity, medium, 1273, 4.488252334, 2731, 4.23056989021, 3089, 4.22082260593, 37741, 4.19604355687, 5152, 4.28437542653, 88125, 4.09228804636, 81834, 4.19637069774, 3980, 4.35837069302, 1211, 4.21708044585, 3910, 4.2907787333, 33660, 4.2475635343, 1260, 4.2972911845, 2, 2 
dd9a68f52fd23e04592bdf08af807371, 5.5, 4.5, 4.5, 5.5, 2.0, popularity, high, 928, 4.28723243262, 1275, 4.24438144455, 1233, 4.24418855203, 2395, 4.2893077765, 4034, 4.36813618928, 509, 4.43002559783, 2791, 4.2335937821, 1079, 4.21750125526, 1222, 4.23158437681, 17, 4.26627557309, 750, 4.31763738358, 32, 4.35167960805, 4, 4 
c2daea04f1d84f2aa999c92200ec0222, 6.5, 4.0, 4.5, 4.0, 2.5, serendipity, medium, 99764, 4.87711872308, 77658, 4.45035000179, 105250, 4.79297318286, 26453, 4.94557653409, 102217, 4.59371430229, 93988, 4.50672229403, 6818, 4.93091199528, 100556, 4.550566566, 2351, 4.85949311568, 32657, 4.75408743136, 84716, 4.89948828271, 3415, 4.64259054024, 3, 3 
fb6cc72fc2af933f3c6808fb9a6676c3, 4.5, 5.0, 3.5, 4.0, 2.5, serendipity, medium, 112183, 4.64656196972, 7502, 4.45587039347, 77658, 4.40409385085, 110586, 4.46216130379, 112552, 4.26235852792, 1207, 4.26528071878, 1244, 4.34432756893, 3089, 4.34331752296, 44555, 4.92119068434, 1288, 4.45233351023, 26662, 4.32184042137, 953, 4.37099032082, 4, 5 
ef94eddb28db4edca56013331b5dec8e, 5.5, 4.0, 3.5, 5.5, 4.0, diversity, low, 1232, 4.47889960559, 3503, 4.33196692445, 2495, 4.40148930756, 96832, 4.26470615608, 8477, 4.23591269703, 36363, 4.2778248193, 1199, 4.33362957716, 924, 4.48764404172, 96606, 4.1862525655, 4873, 4.08542806787, 1237, 4.17326894004, 7371, 4.05207374535, 5, 5 
d99db273e834f955834ba6ef2a2b60bd, 4.5, 3.0, 5.5, 7.0, 2.5, popularity, low, 97648, 4.33884634843, 99764, 4.37763209083, 102217, 4.40917170073, 26674, 4.42345327304, 87960, 4.43846677171, 27423, 4.4964465416, 101850, 4.53015112482, 26453, 4.33464449457, 96075, 4.35016884844, 92494, 4.35912027931, 108583, 4.36852711653, 108983, 4.36976228454, 3, 3 
cacdd140e39b8f7d9cd5c34781ab1c7c, 4.5, 3.5, 3.5, 3.0, 4.0, diversity, medium, 1232, 4.85301185932, 102217, 4.6974064951, 77177, 4.63740220706, 82143, 4.55196558472, 120815, 4.63700781151, 114635, 4.86887526449, 100553, 4.61624338741, 26674, 4.62751068594, 131724, 4.72868956812, 129514, 4.85333478384, 127152, 4.57940415871, 102602, 4.71894194313, 3, 4 
e7c8485a3bb3eab91465cc76dcbd4748, 6.5, 3.5, 4.5, 3.0, 6.5, diversity, low, 858, 4.22075114056, 1221, 4.04844860323, 1254, 3.82093001204, 7215, 3.82029934537, 5008, 3.82007405705, 3801, 3.848588839, 50, 3.78558994355, 4427, 4.02309195413, 898, 3.81050767531, 1250, 3.97824581026, 1233, 3.8389508961, 1263, 3.75576111355, 4, 4 
e11b65eb0dcb3c57eef5ebd096a5fd6a, 6.5, 3.0, 5.0, 5.5, 2.5, diversity, low, 1148, 4.64346828945, 745, 4.15038975995, 78499, 4.05987466383, 50, 4.21600802919, 2692, 4.45117605367, 63082, 4.10541065256, 92259, 4.11608498603, 97921, 4.06439829594, 72011, 4.29272214861, 2858, 4.1671590618, 1704, 4.31095205779, 64839, 4.20150841161, 4, 4 
8bb877fc4d206e9633f41afcf6f434da, 4.5, 3.5, 2.5, 5.0, 1.5, diversity, low, 1148, 4.64346828945, 745, 4.15038975995, 78499, 4.05987466383, 50, 4.21600802919, 2692, 4.45117605367, 63082, 4.10541065256, 92259, 4.11608498603, 97921, 4.06439829594, 72011, 4.29272214861, 2858, 4.1671590618, 1704, 4.31095205779, 64839, 4.20150841161, 3, 3 
4889e49b9f9ee173d10403b1bbcdf807, 7.0, 5.0, 6.0, 6.5, 5.5, popularity, high, 58559, 5.21157415558, 5418, 5.14687674356, 6377, 4.97882797406, 2918, 5.1603180527, 3114, 5.10552101726, 6539, 5.01739486383, 2716, 5.00935406904, 7153, 5.27237222015, 5952, 5.27808379249, 4993, 5.30347481424, 1198, 5.1067253588, 260, 5.02599675462, 1, 1 
977f6a958c559679b9dca86180611d47, 4.0, 2.5, 4.0, 4.5, 3.0, all, default, 60069, 5.0226807576, 81845, 4.96774832787, 1136, 5.00449130993, 68954, 4.89326805407, 112552, 4.95560856116, 2858, 4.85003998738, 68358, 4.88447137161, 1213, 4.86459873936, 54286, 4.85200826666, 88125, 4.88093932498, 59315, 4.83749480698, 6016, 4.84318705797, 2, 3 
485945b55ab3de6f0b9310efc3f6df6a, 7.0, 3.0, 7.0, 7.0, 1.5, all, default, 7502, 4.69199091255, 112552, 4.63586597107, 112183, 4.57255227244, 2019, 4.45790148102, 1203, 4.33474759137, 1204, 4.60028836251, 77658, 4.82944100609, 1252, 4.38157627459, 1201, 4.30546338245, 923, 4.30868066813, 1225, 4.32246468685, 1233, 4.36285381401, 5, 5 
c0d05df54bcd2985bcd24c3bed2bfd71, 5.0, 4.5, 5.0, 4.0, 3.0, popularity, low, 26674, 5.09518967438, 101962, 4.71507482957, 94969, 4.92793804299, 108983, 4.97050681035, 108583, 5.22481504653, 112290, 4.83178939625, 108979, 5.20782868441, 95311, 4.87818751545, 93988, 5.10789523887, 104069, 5.15642637767, 100556, 4.6325650094, 93040, 5.18693451678, 2, 3 
f85537ffab5ed6070c16e0d3c5475a29, 6.5, 4.0, 4.5, 5.0, 6.0, serendipity, low, 3578, 4.05554831658, 527, 3.78191304718, 4226, 3.88812107012, 3147, 4.51060019693, 5995, 3.76222501045, 27773, 3.79797918634, 1203, 3.93120265474, 1178, 3.93206988344, 58559, 4.76986631839, 4262, 4.25034584609, 6016, 3.91470395792, 48516, 3.8226624158, 4, 4 
ca12127d5f1198713631a62145557cf5, 6.5, 5.0, 5.0, 7.0, 3.0, diversity, low, 99813, 4.47629716567, 98124, 4.34374338586, 99114, 4.36373422848, 26326, 4.41159813108, 56869, 4.41740551169, 128981, 4.53488918835, 56490, 4.36838315794, 96473, 4.35578420932, 117506, 4.43687926884, 49394, 4.34347613468, 121372, 4.33725735367, 73868, 4.38872239137, 2, 3 
298aaf1709b835aede4a4d176445c986, 6.0, 5.0, 6.0, 3.0, 5.5, popularity, low, 94466, 4.34155683605, 77658, 4.37579153181, 92259, 4.30900578213, 112556, 4.88442289451, 91529, 4.89312441633, 5971, 4.3254018197, 44199, 4.31812896987, 71535, 4.72174032347, 44555, 4.40803045441, 44665, 4.37481561842, 1212, 4.40986167741, 922, 4.41447569356, 2, 4 
b94e3f9b71ee6dc3098eb2a5b01c21ee, 4.5, 5.0, 6.0, 6.0, 1.0, serendipity, high, 77658, 4.26323929098, 108583, 4.26467210484, 93040, 4.41372476879, 33779, 4.22296175698, 93988, 4.30234609426, 82143, 4.32853447734, 100553, 4.50531237604, 105250, 4.4843889894, 92494, 4.26238916943, 26674, 4.22263004323, 26453, 4.23896618799, 77177, 4.2894634151, 4, 4 
0eae92629ffc0a7f8e3da331d6165c22, 4.5, 3.0, 5.0, 3.5, 3.5, serendipity, low, 922, 4.09522582566, 96829, 4.14574975762, 96588, 4.59123641691, 93510, 4.50954823092, 99813, 4.47532617236, 1079, 4.26967062829, 77455, 4.34204007785, 65188, 4.44529348713, 5954, 4.14870864988, 2788, 4.13845216533, 2692, 4.65361159758, 89774, 4.48135053027, 4, 4 
79e686209f702d41a8bbb321e093bf06, 5.0, 4.5, 3.0, 4.5, 2.5, serendipity, medium, 1204, 4.47057636873, 1212, 4.27359937909, 1230, 4.38846980867, 1250, 4.18201245756, 1252, 4.43832054533, 1178, 4.47605726842, 3435, 4.24750227085, 922, 4.16041849442, 1203, 4.40665451234, 6947, 4.19280881339, 1199, 4.1804129718, 1225, 4.22319795609, 3, 4 
4d96607fb54831bf0c2eadf935949509, 6.0, 3.5, 5.5, 4.5, 2.5, serendipity, medium, 1204, 4.47057636873, 1212, 4.27359937909, 1230, 4.38846980867, 1250, 4.18201245756, 1252, 4.43832054533, 1178, 4.47605726842, 3435, 4.24750227085, 922, 4.16041849442, 1203, 4.40665451234, 6947, 4.19280881339, 1199, 4.1804129718, 1225, 4.22319795609, 5, 5 
394fbaab64153b5b0db2344c7e1bc7b8, 6.0, 6.0, 6.5, 4.5, 6.0, serendipity, high, 77658, 4.44790779205, 108583, 4.50792142182, 93040, 4.63419102604, 104069, 4.24197581802, 82143, 4.5228635295, 108979, 4.18568755088, 100553, 4.58050448017, 105250, 4.64408323589, 6985, 4.38527802739, 1237, 4.25551832397, 26587, 4.83629042157, 105355, 4.37023660014, 4, 4 
0abb6de2204f89752425ce67efcb8a45, 5.5, 4.5, 4.0, 4.5, 4.0, all, default, 527, 4.57382240253, 1221, 4.52995069267, 1193, 4.50992827353, 7502, 4.54265484134, 6016, 4.50299110694, 912, 4.51763906466, 5618, 4.46679418729, 44555, 4.49870034494, 2324, 4.44077945497, 2019, 4.53271355005, 92259, 4.43164573943, 1197, 4.42912729, 4, 5 
8a06e1eb68189ccd352d8c64f09906b8, 6.5, 2.5, 3.0, 4.5, 4.0, serendipity, medium, 86377, 4.18239684968, 112290, 4.10926450186, 109374, 4.09712325985, 3089, 4.21891814508, 1207, 4.26938062764, 926, 4.27561759839, 3307, 4.25900115932, 1212, 4.31840722834, 1178, 4.30912366083, 969, 4.16412422916, 5690, 4.16986028524, 912, 4.34180465733, 3, 4 
2f7b73a8590616814caadf1f5faf21c2, 6.5, 5.5, 6.0, 6.0, 5.0, popularity, high, 594, 4.2306314655, 1148, 5.29980633822, 1219, 4.18955634908, 750, 4.23933943946, 1213, 4.18077805025, 1221, 4.27219482729, 1214, 4.20185325058, 1265, 4.20262299402, 34, 4.27604463844, 1240, 4.30122390891, 858, 4.36068772041, 457, 4.27210167678, 2, 3 
a3f6f847abb6082b391ce58b93a72892, 7.0, 3.0, 6.5, 6.5, 2.0, popularity, high, 594, 4.2306314655, 1148, 5.29980633822, 1219, 4.18955634908, 750, 4.23933943946, 1213, 4.18077805025, 1221, 4.27219482729, 1214, 4.20185325058, 1265, 4.20262299402, 34, 4.27604463844, 1240, 4.30122390891, 858, 4.36068772041, 457, 4.27210167678, 1, 2 
6cb8b74bf49c9125022d672af1a18df6, 6.5, 3.5, 4.5, 3.5, 5.5, popularity, medium, 64034, 4.13066443232, 96821, 4.17135208341, 37731, 4.11865469165, 64716, 4.13937622796, 88810, 4.30827590548, 4866, 4.12009417567, 102445, 4.11704035118, 52604, 4.17859930616, 51935, 4.02660185305, 91542, 4.08705670899, 72641, 4.35780120858, 6187, 4.30586587064, 5, 5 
748784f3d73e3646d2094242769ebd75, 6.5, 3.5, 3.5, 7.0, 5.5, diversity, medium, 50, 4.13168814179, 77658, 4.10611823639, 108583, 4.00661367754, 66371, 3.95886572615, 85342, 3.96066394819, 912, 3.96990643441, 908, 3.95351410854, 326, 3.98448980771, 84716, 3.97870647116, 593, 3.97562953752, 32657, 3.99201835044, 116797, 3.97340533418, 1, 1 
bf365c8d86810cb26e345d00b566dc85, 5.0, 2.5, 6.0, 6.0, 2.0, all, default, 858, 4.55399462593, 4306, 4.51461422317, 1221, 4.40370970323, 8360, 4.29466440138, 50, 4.25687490781, 6377, 4.25191111726, 3252, 4.3051095214, 7502, 4.22682142464, 364, 4.2249821048, 6539, 4.20746396953, 141, 4.26904376167, 1234, 4.18567139971, 2, 5 
2991b667daafb17933f40ff1147f592a, 5.5, 3.5, 4.0, 3.5, 3.0, all, default, 858, 4.55399462593, 4306, 4.51461422317, 1221, 4.40370970323, 8360, 4.29466440138, 50, 4.25687490781, 6377, 4.25191111726, 3252, 4.3051095214, 7502, 4.22682142464, 364, 4.2249821048, 6539, 4.20746396953, 141, 4.26904376167, 1234, 4.18567139971, 2, 4 
aa896478c00fac4050d39a232ed136d9, 7.0, 4.5, 6.5, 6.0, 4.5, diversity, high, 1566, 4.79358067947, 127152, 4.74698103919, 130644, 4.89171981574, 32199, 4.77932557675, 85012, 4.95103289841, 130518, 4.95827947746, 31948, 4.74180304672, 115708, 4.80519031311, 132456, 4.72952469312, 128991, 4.90179313446, 44421, 4.90211021938, 130970, 4.90271260689, 1, 3 
8089532820067141cdda1bef0e24fe6e, 6.5, 3.5, 4.5, 4.5, 3.5, serendipity, medium, 1196, 4.21185453976, 912, 4.02086719839, 1281, 4.09758454819, 1204, 4.09700751521, 953, 4.02190934887, 1233, 4.09635347729, 1200, 4.49357706482, 924, 4.13681294613, 750, 4.20818182154, 1090, 4.06206320673, 1304, 4.10004404039, 5971, 4.03460672363, 4, 4 
c11e293807ce2c2f67d577a50ad114eb, 7.0, 4.0, 6.5, 3.0, 5.0, popularity, high, 714, 4.9350071611, 1211, 4.97600370902, 7502, 4.76937666268, 1237, 4.76598030771, 1209, 4.74550516841, 215, 4.88348593142, 44555, 4.80732995698, 307, 4.83991496682, 306, 4.82532760396, 2427, 4.76532304015, 29, 4.774902257, 6711, 4.75953252312, 4, 4 
b6a98cdd574405de0a180be9e0eafe73, 4.0, 4.5, 3.5, 6.0, 3.0, all, default, 260, 5.12365196618, 527, 5.04786133679, 1196, 5.10045619342, 1198, 4.87852023746, 1210, 4.98703912087, 110, 4.9416653538, 1036, 4.98239896674, 58559, 4.72144800513, 2762, 4.72425147915, 589, 4.72203706949, 3578, 4.68850973127, 81845, 4.70428745909, 5, 4 
670f95d37827130426f3ff36ded5fc13, 5.0, 4.5, 2.5, 3.5, 2.0, serendipity, high, 33779, 4.82017679542, 108979, 4.74225290934, 108583, 4.72475211805, 82143, 4.8500707759, 95858, 4.72079525951, 102217, 4.86409555882, 100553, 4.7974329968, 127152, 4.7469266468, 108983, 4.70993321393, 93988, 4.70619581063, 97648, 4.75553709275, 77177, 4.85104964546, 3, 2 
beaca1a921f1f14b352bf3fedb19b354, 7.0, 4.0, 5.5, 6.0, 6.0, serendipity, high, 33779, 4.82017679542, 108979, 4.74225290934, 108583, 4.72475211805, 82143, 4.8500707759, 95858, 4.72079525951, 102217, 4.86409555882, 100553, 4.7974329968, 127152, 4.7469266468, 108983, 4.70993321393, 93988, 4.70619581063, 97648, 4.75553709275, 77177, 4.85104964546, 3, 3 
